"01/26/2011 12",12.00,39.48,62.91,9045,TRUE,210,0,,,,
"01/26/2011 13",13.00,47.74,62.93,8984,TRUE,210,0,,,,
"01/26/2011 14",14.00,54.62,62.97,8965,TRUE,210,0,,,,
"01/26/2011 15",15.00,37.18,62.98,8960,TRUE,210,0,,,,
"01/26/2011 16",16.00,29.18,62.99,9031,TRUE,210,0,,,,
"01/26/2011 17",17.00,36.28,63,9168,FALSE,180,1088.4,,,,
"01/26/2011 18",18.00,96.61,63.09,9460,FALSE,150,2898.3,,,,
"01/26/2011 19",19.00,76,63.15,9432,FALSE,120,2280,,,,
"01/26/2011 20",20.00,60.73,63.19,9360,FALSE,90,1821.9,,,,
"01/26/2011 21",21.00,42.58,63.21,9218,FALSE,60,1277.4,,,,
"01/26/2011 22",22.00,34.31,63.21,8962,FALSE,30,1029.3,,,,
"01/26/2011 23",23.00,42.56,63.23,8599,FALSE,0,0,,,,
"01/26/2011 24",24.00,31.98,63.24,8242,TRUE,27.75,-959.4,,,,
"01/27/2011 01",1.00,18.29,63.22,7983,TRUE,55.5,-548.7,,,,
"01/27/2011 02",2.00,13.71,63.2,7823,TRUE,83.25,-411.3,,,,
"01/27/2011 03",3.00,13.09,63.17,7710,TRUE,111,-392.7,,,,
"01/27/2011 04",4.00,11.6,63.15,7682,TRUE,138.75,-348,,,,
"01/27/2011 05",5.00,11.01,63.13,7718,TRUE,166.5,-330.3,,,,
"01/27/2011 06",6.00,16.39,63.12,7935,TRUE,194.25,-491.7,,,,
"01/27/2011 07",7.00,378.84,63.61,8336,TRUE,210,-11365.2,,,,
"01/27/2011 08",8.00,140.19,63.78,8807,TRUE,210,0,,,,
"01/27/2011 09",9.00,86.13,63.87,9013,TRUE,210,0,,,,
"01/27/2011 10",10.00,26.6,63.88,9009,TRUE,210,0,,,,
"01/27/2011 11",11.00,23.72,63.88,9057,TRUE,210,0,,,,
"01/27/2011 12",12.00,21.64,63.87,9036,TRUE,210,0,,,,
"01/27/2011 13",13.00,25.98,63.87,8993,TRUE,210,0,,,,
"01/27/2011 14",14.00,31.83,63.89,8966,TRUE,210,0,,,,
"01/27/2011 15",15.00,32.2,63.9,8919,TRUE,210,0,,,,
"01/27/2011 16",16.00,30.2,63.91,8951,TRUE,210,0,,,,
"01/27/2011 17",17.00,34.96,63.89,9115,FALSE,180,1048.8,,,,
"01/27/2011 18",18.00,31.86,63.86,9434,FALSE,150,955.8,,,,
"01/27/2011 19",19.00,30.04,63.84,9453,FALSE,120,901.2,,,,
"01/27/2011 20",20.00,27.49,63.81,9327,FALSE,90,824.7,,,,
"01/27/2011 21",21.00,23.87,63.78,9157,FALSE,60,716.1,,,,
"01/27/2011 22",22.00,22.81,63.76,8921,FALSE,30,684.3,,,,
"01/27/2011 23",23.00,14.84,63.73,8540,FALSE,0,0,,,,
"01/27/2011 24",24.00,14,63.71,8193,TRUE,27.75,-420,,,,
"01/28/2011 01",1.00,12.55,63.67,7950,TRUE,55.5,-376.5,,,,
"01/28/2011 02",2.00,9.19,63.64,7866,TRUE,83.25,-275.7,,,,
"01/28/2011 03",3.00,8.09,63.61,7776,TRUE,111,-242.7,,,,
"01/28/2011 04",4.00,10.75,63.58,7753,TRUE,138.75,-322.5,,,,
"01/28/2011 05",5.00,23.47,63.58,7900,TRUE,166.5,-704.1,,,,
"01/28/2011 06",6.00,30.64,63.58,8123,TRUE,194.25,-919.2,,,,
"01/28/2011 07",7.00,38.66,63.59,8529,TRUE,210,-1159.8,,,,
"01/28/2011 08",8.00,57.8,63.63,8969,TRUE,210,0,,,,
"01/28/2011 09",9.00,52.6,63.65,9151,TRUE,210,0,,,,
"01/28/2011 10",10.00,43.57,63.65,9163,TRUE,210,0,,,,
"01/28/2011 11",11.00,76.33,63.69,9200,TRUE,210,0,,,,
"01/28/2011 12",12.00,201.07,63.91,9154,TRUE,210,0,,,,
"01/28/2011 13",13.00,116.98,64.02,9154,TRUE,210,0,,,,
"01/28/2011 14",14.00,171.24,64.22,9110,TRUE,210,0,,,,
"01/28/2011 15",15.00,143.7,64.38,9090,TRUE,210,0,,,,
"01/28/2011 16",16.00,145.04,64.54,9131,TRUE,210,0,,,,
"01/28/2011 17",17.00,65.09,64.41,9284,FALSE,180,1952.7,,,,
"01/28/2011 18",18.00,395.75,64.72,9561,FALSE,150,11872.5,,,,
"01/28/2011 19",19.00,465,65.18,9475,FALSE,120,13950,,,,
"01/28/2011 20",20.00,334.63,65.52,9366,FALSE,90,10038.9,,,,
"01/28/2011 21",21.00,121.46,65.41,9297,FALSE,60,3643.8,,,,
"01/28/2011 22",22.00,103.52,65.49,9126,FALSE,30,3105.6,,,,
"01/28/2011 23",23.00,39.53,65.5,8884,FALSE,0,0,,,,
"01/28/2011 24",24.00,30.23,65.51,8613,TRUE,27.75,-906.9,,,,
"01/29/2011 01",1.00,24.82,65.51,8385,TRUE,55.5,-744.6,,,,
"01/29/2011 02",2.00,24.78,65.51,8223,TRUE,83.25,-743.4,,,,
"01/29/2011 03",3.00,24.78,65.51,8117,TRUE,111,-743.4,,,,
"01/29/2011 04",4.00,24.78,65.51,8082,TRUE,138.75,-743.4,,,,
"01/29/2011 05",5.00,24.37,65.51,8080,TRUE,166.5,-731.1,,,,
"01/29/2011 06",6.00,24.05,65.51,8135,TRUE,194.25,-721.5,,,,
"01/29/2011 07",7.00,26.39,65.51,8295,TRUE,210,-791.7,,,,
"01/29/2011 08",8.00,24.31,65.51,8545,TRUE,210,0,,,,
"01/29/2011 09",9.00,29.43,65.52,8768,TRUE,210,0,,,,
"01/29/2011 10",10.00,37.67,65.53,8913,TRUE,210,0,,,,
"01/29/2011 11",11.00,51.37,65.57,9049,TRUE,210,0,,,,
"01/29/2011 12",12.00,61.58,65.61,9109,TRUE,210,0,,,,
"01/29/2011 13",13.00,49.85,65.64,9110,TRUE,210,0,,,,
"01/29/2011 14",14.00,53,65.68,9094,TRUE,210,0,,,,
"01/29/2011 15",15.00,53,65.71,9065,TRUE,210,0,,,,
"01/29/2011 16",16.00,53,65.75,9035,TRUE,210,0,,,,
"01/29/2011 17",17.00,174.62,65.88,9192,FALSE,180,5238.6,,,,
"01/29/2011 18",18.00,978.09,66.98,9424,FALSE,150,29342.7,,,,
"01/29/2011 19",19.00,990.27,68.29,9423,FALSE,120,29708.1,,,,
"01/29/2011 20",20.00,822.25,69.37,9303,FALSE,90,24667.5,,,,
"01/29/2011 21",21.00,453.24,69.95,9166,FALSE,60,13597.2,,,,
"01/29/2011 22",22.00,443.17,70.52,9034,FALSE,30,13295.1,,,,
"01/29/2011 23",23.00,182.15,70.72,8831,FALSE,0,0,,,,
"01/29/2011 24",24.00,186.85,70.83,8620,TRUE,27.75,-5605.5,,,,
"01/30/2011 01",1.00,203.7,71.06,8415,TRUE,55.5,-6111,,,,
"01/30/2011 02",2.00,129.94,71.19,8289,TRUE,83.25,-3898.2,,,,
"01/30/2011 03",3.00,90.22,71.28,8239,TRUE,111,-2706.6,,,,
"01/30/2011 04",4.00,37.85,71.29,8180,TRUE,138.75,-1135.5,,,,
"01/30/2011 05",5.00,69.69,71.35,8188,TRUE,166.5,-2090.7,,,,
"01/30/2011 06",6.00,76.19,71.42,8166,TRUE,194.25,-2285.7,,,,
"01/30/2011 07",7.00,91.83,71.51,8263,TRUE,210,-2754.9,,,,
"01/30/2011 08",8.00,70.2,71.57,8458,TRUE,210,0,,,,
"01/30/2011 09",9.00,70.2,71.63,8626,TRUE,210,0,,,,
"01/30/2011 10",10.00,88.34,71.71,8776,TRUE,210,0,,,,
"01/30/2011 11",11.00,208.57,71.97,8906,TRUE,210,0,,,,
"01/30/2011 12",12.00,127.93,72.11,8883,TRUE,210,0,,,,
"01/30/2011 13",13.00,120,72.25,8930,TRUE,210,0,,,,
"01/30/2011 14",14.00,91.01,72.34,8969,TRUE,210,0,,,,
"01/30/2011 15",15.00,32.43,72.35,9028,TRUE,210,0,,,,
"01/30/2011 16",16.00,35.51,72.36,9064,TRUE,210,0,,,,
"01/30/2011 17",17.00,33.81,72.37,9229,FALSE,180,1014.3,,,,
"01/30/2011 18",18.00,82.33,72.44,9683,FALSE,150,2469.9,,,,
"01/30/2011 19",19.00,143.23,72.61,9793,FALSE,120,4296.9,,,,
"01/30/2011 20",20.00,149.4,72.78,9684,FALSE,90,4482,,,,
"01/30/2011 21",21.00,91.77,72.88,9630,FALSE,60,2753.1,,,,
"01/30/2011 22",22.00,120.87,73.01,9519,FALSE,30,3626.1,,,,
"01/30/2011 23",23.00,87.43,73.1,9212,FALSE,0,0,,,,
"01/30/2011 24",24.00,47.74,73.13,8808,TRUE,27.75,-1432.2,,,,
"01/31/2011 01",1.00,38.95,73.14,8592,TRUE,55.5,-1168.5,,,,
"01/31/2011 02",2.00,31.28,73.14,8507,TRUE,83.25,-938.4,,,,
"01/31/2011 03",3.00,32.5,73.15,8465,TRUE,111,-975,,,,
"01/31/2011 04",4.00,33.01,73.16,8452,TRUE,138.75,-990.3,,,,
"01/31/2011 05",5.00,33.35,73.17,8515,TRUE,166.5,-1000.5,,,,
"01/31/2011 06",6.00,38.87,73.19,8703,TRUE,194.25,-1166.1,,,,
"01/31/2011 07",7.00,99.56,73.3,9134,TRUE,210,-2986.8,,,,
"01/31/2011 08",8.00,214.15,73.57,9572,TRUE,210,0,,,,
"01/31/2011 09",9.00,783.46,74.63,9616,TRUE,210,0,,,,
"01/31/2011 10",10.00,191.35,74.86,9655,TRUE,210,0,,,,
"01/31/2011 11",11.00,191.81,75.1,9743,TRUE,210,0,,,,
"01/31/2011 12",12.00,424.03,75.66,9738,TRUE,210,0,,,,
"01/31/2011 13",13.00,127.02,75.8,9704,TRUE,210,0,,,,
"01/31/2011 14",14.00,102.56,75.91,9641,TRUE,210,0,,,,
"01/31/2011 15",15.00,285.74,76.27,9629,TRUE,210,0,,,,
"01/31/2011 16",16.00,124.14,76.41,9618,TRUE,210,0,,,,
"01/31/2011 17",17.00,148.2,76.58,9697,FALSE,180,4446,,,,
"01/31/2011 18",18.00,922.85,77.82,9978,FALSE,150,27685.5,,,,
"01/31/2011 19",19.00,994.45,79.17,10051,FALSE,120,29833.5,,,,
"01/31/2011 20",20.00,932.48,80.43,9940,FALSE,90,27974.4,,,,
"01/31/2011 21",21.00,229.62,80.72,9830,FALSE,60,6888.6,,,,
"01/31/2011 22",22.00,97.92,80.82,9620,FALSE,30,2937.6,,,,
"01/31/2011 23",23.00,42.33,80.84,9358,FALSE,0,0,,,,
"01/31/2011 24",24.00,41.75,80.87,9054,TRUE,27.75,-1252.5,,,,
"02/01/2011 01",1.00,30.99,80.88,8808,TRUE,55.5,-929.7,,,,
"02/01/2011 02",2.00,26.22,80.89,8692,TRUE,83.25,-786.6,,,,
"02/01/2011 03",3.00,34.96,80.91,8623,TRUE,111,-1048.8,,,,
"02/01/2011 04",4.00,29.56,80.92,8571,TRUE,138.75,-886.8,,,,
"02/01/2011 05",5.00,26.76,80.93,8599,TRUE,166.5,-802.8,,,,
"02/01/2011 06",6.00,40,80.95,8775,TRUE,194.25,-1200,,,,
"02/01/2011 07",7.00,39.5,80.97,9183,TRUE,210,-1185,,,,
"02/01/2011 08",8.00,48.59,81.01,9644,TRUE,210,0,,,,
"02/01/2011 09",9.00,53.89,81.05,9672,TRUE,210,0,,,,
"02/01/2011 10",10.00,40,81.07,9641,TRUE,210,0,,,,
"02/01/2011 11",11.00,39.07,81.09,9650,TRUE,210,0,,,,
"02/01/2011 12",12.00,33.43,81.09,9602,TRUE,210,0,,,,
"02/01/2011 13",13.00,30.9,81.09,9528,TRUE,210,0,,,,
"02/01/2011 14",14.00,32.22,81.09,9478,TRUE,210,0,,,,
"02/01/2011 15",15.00,30.5,81.09,9410,TRUE,210,0,,,,
"02/01/2011 16",16.00,31.86,81.08,9405,TRUE,210,0,,,,
"02/01/2011 17",17.00,37.84,81.1,9539,FALSE,180,1135.2,,,,
"02/01/2011 18",18.00,160.59,81.27,9777,FALSE,150,4817.7,,,,
"02/01/2011 19",19.00,59.34,81.3,9868,FALSE,120,1780.2,,,,
"02/01/2011 20",20.00,49.06,81.3,9823,FALSE,90,1471.8,,,,
"02/01/2011 21",21.00,46.43,81.31,9715,FALSE,60,1392.9,,,,
"02/01/2011 22",22.00,37.34,81.3,9432,FALSE,30,1120.2,,,,
"02/01/2011 23",23.00,30.42,81.29,9042,FALSE,0,0,,,,
"02/01/2011 24",24.00,23.8,81.28,8675,TRUE,27.75,-714,,,,
"02/02/2011 01",1.00,24.54,81.28,8381,TRUE,55.5,-736.2,,,,
"02/02/2011 02",2.00,26.58,81.28,8262,TRUE,83.25,-797.4,,,,
"02/02/2011 03",3.00,23.9,81.28,8174,TRUE,111,-717,,,,
"02/02/2011 04",4.00,23.91,81.28,8133,TRUE,138.75,-717.3,,,,
"02/02/2011 05",5.00,23.94,81.27,8171,TRUE,166.5,-718.2,,,,
"02/02/2011 06",6.00,24.96,81.27,8367,TRUE,194.25,-748.8,,,,
"02/02/2011 07",7.00,20.57,81.26,8792,TRUE,210,-617.1,,,,
"02/02/2011 08",8.00,28.9,81.26,9277,TRUE,210,0,,,,
"02/02/2011 09",9.00,31.88,81.25,9301,TRUE,210,0,,,,
"02/02/2011 10",10.00,35.1,81.25,9257,TRUE,210,0,,,,
"02/02/2011 11",11.00,29.59,81.25,9271,TRUE,210,0,,,,
"02/02/2011 12",12.00,27.92,81.25,9210,TRUE,210,0,,,,
"02/02/2011 13",13.00,22.08,81.23,9107,TRUE,210,0,,,,
"02/02/2011 14",14.00,27.08,81.21,9114,TRUE,210,0,,,,
"02/02/2011 15",15.00,27.08,81.21,9097,TRUE,210,0,,,,
"02/02/2011 16",16.00,27.08,81.19,9078,TRUE,210,0,,,,
"02/02/2011 17",17.00,25.6,81.18,9154,FALSE,180,768,,,,
"02/02/2011 18",18.00,38.62,81.17,9472,FALSE,150,1158.6,,,,
"02/02/2011 19",19.00,46.51,81.19,9613,FALSE,120,1395.3,,,,
"02/02/2011 20",20.00,45.87,81.2,9543,FALSE,90,1376.1,,,,
"02/02/2011 21",21.00,39.5,81.21,9413,FALSE,60,1185,,,,
"02/02/2011 22",22.00,32.31,81.21,9156,FALSE,30,969.3,,,,
"02/02/2011 23",23.00,27.31,81.21,8754,FALSE,0,0,,,,
"02/02/2011 24",24.00,19.12,81.2,8350,TRUE,27.75,-573.6,,,,
"02/03/2011 01",1.00,26.75,81.21,8108,TRUE,55.5,-802.5,,,,
"02/03/2011 02",2.00,35.07,81.22,7962,TRUE,83.25,-1052.1,,,,
"02/03/2011 03",3.00,31.48,81.23,7872,TRUE,111,-944.4,,,,
"02/03/2011 04",4.00,28.27,81.24,7831,TRUE,138.75,-848.1,,,,
"02/03/2011 05",5.00,19.53,81.23,7819,TRUE,166.5,-585.9,,,,
"02/03/2011 06",6.00,21.15,81.22,8030,TRUE,194.25,-634.5,,,,
"02/03/2011 07",7.00,26.2,81.23,8508,TRUE,210,-786,,,,
"02/03/2011 08",8.00,35.11,81.23,9058,TRUE,210,0,,,,
"02/03/2011 09",9.00,39.1,81.23,9089,TRUE,210,0,,,,
"02/03/2011 10",10.00,38.22,81.23,9091,TRUE,210,0,,,,
"02/03/2011 11",11.00,33.21,81.23,9077,TRUE,210,0,,,,
"02/03/2011 12",12.00,33.66,81.23,9086,TRUE,210,0,,,,
"02/03/2011 13",13.00,33.45,81.23,9054,TRUE,210,0,,,,
"02/03/2011 14",14.00,33.32,81.23,9045,TRUE,210,0,,,,
"02/03/2011 15",15.00,33.09,81.22,8993,TRUE,210,0,,,,
"02/03/2011 16",16.00,33.09,81.22,8950,TRUE,210,0,,,,
"02/03/2011 17",17.00,29.19,81.21,9028,FALSE,180,875.7,,,,
"02/03/2011 18",18.00,38.88,81.21,9319,FALSE,150,1166.4,,,,
"02/03/2011 19",19.00,36.16,81.21,9411,FALSE,120,1084.8,,,,
"02/03/2011 20",20.00,39.38,81.22,9306,FALSE,90,1181.4,,,,
"02/03/2011 21",21.00,36.74,81.22,9149,FALSE,60,1102.2,,,,
"02/03/2011 22",22.00,33.86,81.22,8890,FALSE,30,1015.8,,,,
"02/03/2011 23",23.00,38.25,81.23,8557,FALSE,0,0,,,,
"02/03/2011 24",24.00,26.77,81.21,8228,TRUE,27.75,-803.1,,,,
"02/04/2011 01",1.00,23.76,81.21,7985,TRUE,55.5,-712.8,,,,
"02/04/2011 02",2.00,15.31,81.19,7818,TRUE,83.25,-459.3,,,,
"02/04/2011 03",3.00,13.52,81.17,7740,TRUE,111,-405.6,,,,
"02/04/2011 04",4.00,10.08,81.15,7722,TRUE,138.75,-302.4,,,,
"02/04/2011 05",5.00,9.49,81.12,7783,TRUE,166.5,-284.7,,,,
"02/04/2011 06",6.00,13.9,81.1,7973,TRUE,194.25,-417,,,,
"02/04/2011 07",7.00,25.43,81.1,8427,TRUE,210,-762.9,,,,
"02/04/2011 08",8.00,31.6,81.09,8946,TRUE,210,0,,,,
"02/04/2011 09",9.00,28.98,81.08,9035,TRUE,210,0,,,,
"02/04/2011 10",10.00,28.48,81.07,9040,TRUE,210,0,,,,
"02/04/2011 11",11.00,28.52,81.07,9054,TRUE,210,0,,,,
"02/04/2011 12",12.00,24.83,81.06,9039,TRUE,210,0,,,,
"02/04/2011 13",13.00,23.85,81.05,8992,TRUE,210,0,,,,
"02/04/2011 14",14.00,22.92,81.04,8974,TRUE,210,0,,,,
"02/04/2011 15",15.00,26.12,81.03,8967,TRUE,210,0,,,,
"02/04/2011 16",16.00,30.95,81.02,8970,TRUE,210,0,,,,
"02/04/2011 17",17.00,38.03,81.03,8957,FALSE,180,1140.9,,,,
"02/04/2011 18",18.00,42.15,81.03,9187,FALSE,150,1264.5,,,,
"02/04/2011 19",19.00,50.43,81.05,9295,FALSE,120,1512.9,,,,
"02/04/2011 20",20.00,41.97,81.06,9146,FALSE,90,1259.1,,,,
"02/04/2011 21",21.00,34.58,81.06,9070,FALSE,60,1037.4,,,,
"02/04/2011 22",22.00,34.58,81.06,8879,FALSE,30,1037.4,,,,
"02/04/2011 23",23.00,29.7,81.06,8570,FALSE,0,0,,,,
"02/04/2011 24",24.00,62.82,81.11,8298,TRUE,27.75,-1884.6,,,,
"02/05/2011 01",1.00,39.24,81.14,8050,TRUE,55.5,-1177.2,,,,
"02/05/2011 02",2.00,32.74,81.16,7904,TRUE,83.25,-982.2,,,,
"02/05/2011 03",3.00,15.83,81.16,7797,TRUE,111,-474.9,,,,
"02/05/2011 04",4.00,15.35,81.14,7744,TRUE,138.75,-460.5,,,,
"02/05/2011 05",5.00,19.51,81.13,7765,TRUE,166.5,-585.3,,,,
"02/05/2011 06",6.00,30.18,81.13,7850,TRUE,194.25,-905.4,,,,
"02/05/2011 07",7.00,25.78,81.11,7994,TRUE,210,-773.4,,,,
"02/05/2011 08",8.00,26.58,81.11,8266,TRUE,210,0,,,,
"02/05/2011 09",9.00,34.62,81.1,8494,TRUE,210,0,,,,
"02/05/2011 10",10.00,38.99,81.11,8657,TRUE,210,0,,,,
"02/05/2011 11",11.00,37.65,81.12,8797,TRUE,210,0,,,,
"02/05/2011 12",12.00,37.5,81.12,8881,TRUE,210,0,,,,
"02/05/2011 13",13.00,45.48,81.12,8880,TRUE,210,0,,,,
"02/05/2011 14",14.00,73.9,81.18,8832,TRUE,210,0,,,,
"02/05/2011 15",15.00,51.71,81.21,8863,TRUE,210,0,,,,
"02/05/2011 16",16.00,50.28,81.23,8882,TRUE,210,0,,,,
"02/05/2011 17",17.00,99.32,81.32,8943,FALSE,180,2979.6,,,,
"02/05/2011 18",18.00,616.97,82.05,9114,FALSE,150,18509.1,,,,
"02/05/2011 19",19.00,196.88,82.26,9199,FALSE,120,5906.4,,,,
"02/05/2011 20",20.00,70.27,82.29,9146,FALSE,90,2108.1,,,,
"02/05/2011 21",21.00,40.88,82.28,9077,FALSE,60,1226.4,,,,
"02/05/2011 22",22.00,37.39,82.28,8981,FALSE,30,1121.7,,,,
"02/05/2011 23",23.00,33.17,82.24,8764,FALSE,0,0,,,,
"02/05/2011 24",24.00,32.99,82.2,8473,TRUE,27.75,-989.7,,,,
"02/06/2011 01",1.00,30.88,82.2,8223,TRUE,55.5,-926.4,,,,
"02/06/2011 02",2.00,19.1,82.19,8076,TRUE,83.25,-573,,,,
"02/06/2011 03",3.00,16.61,82.18,7984,TRUE,111,-498.3,,,,
"02/06/2011 04",4.00,15.06,82.16,7893,TRUE,138.75,-451.8,,,,
"02/06/2011 05",5.00,17.63,82.15,7937,TRUE,166.5,-528.9,,,,
"02/06/2011 06",6.00,25.8,82.15,7995,TRUE,194.25,-774,,,,
"02/06/2011 07",7.00,29.11,82.15,8141,TRUE,210,-873.3,,,,
"02/06/2011 08",8.00,26.79,82.13,8343,TRUE,210,0,,,,
"02/06/2011 09",9.00,34.59,82.13,8477,TRUE,210,0,,,,
"02/06/2011 10",10.00,41.35,82.14,8644,TRUE,210,0,,,,
"02/06/2011 11",11.00,43.35,82.14,8729,TRUE,210,0,,,,
"02/06/2011 12",12.00,43.35,82.15,8781,TRUE,210,0,,,,
"02/06/2011 13",13.00,45.02,82.16,8807,TRUE,210,0,,,,
"02/06/2011 14",14.00,45.02,82.18,8787,TRUE,210,0,,,,
"02/06/2011 15",15.00,46.3,82.2,8788,TRUE,210,0,,,,
"02/06/2011 16",16.00,50.5,82.23,8852,TRUE,210,0,,,,
"02/06/2011 17",17.00,83.87,82.31,9033,FALSE,180,2516.1,,,,
"02/06/2011 18",18.00,178.63,82.52,9321,FALSE,150,5358.9,,,,
"02/06/2011 19",19.00,558.88,83.25,9389,FALSE,120,16766.4,,,,
"02/06/2011 20",20.00,208.78,83.5,9266,FALSE,90,6263.4,,,,
"02/06/2011 21",21.00,239.54,83.8,9178,FALSE,60,7186.2,,,,
"02/06/2011 22",22.00,125.01,83.93,9024,FALSE,30,3750.3,,,,
"02/06/2011 23",23.00,45.86,83.95,8781,FALSE,0,0,,,,
"02/06/2011 24",24.00,40,83.95,8534,TRUE,27.75,-1200,,,,
"02/07/2011 01",1.00,28.3,83.93,8338,TRUE,55.5,-849,,,,
"02/07/2011 02",2.00,22.55,83.9,8217,TRUE,83.25,-676.5,,,,
"02/07/2011 03",3.00,21.2,83.9,8157,TRUE,111,-636,,,,
"02/07/2011 04",4.00,24.79,83.9,8162,TRUE,138.75,-743.7,,,,
"02/07/2011 05",5.00,28.55,83.88,8197,TRUE,166.5,-856.5,,,,
"02/07/2011 06",6.00,20.03,83.85,8386,TRUE,194.25,-600.9,,,,
"02/07/2011 07",7.00,37.01,83.84,8846,TRUE,210,-1110.3,,,,
"02/07/2011 08",8.00,606.69,84.64,9304,TRUE,210,0,,,,
"02/07/2011 09",9.00,112,84.74,9307,TRUE,210,0,,,,
"02/07/2011 10",10.00,360.89,85.19,9398,TRUE,210,0,,,,
"02/07/2011 11",11.00,287.18,85.54,9390,TRUE,210,0,,,,
"02/07/2011 12",12.00,855.21,86.68,9384,TRUE,210,0,,,,
"02/07/2011 13",13.00,246.36,86.97,9281,TRUE,210,0,,,,
"02/07/2011 14",14.00,272.32,87.3,9360,TRUE,210,0,,,,
"02/07/2011 15",15.00,190,87.52,9332,TRUE,210,0,,,,
"02/07/2011 16",16.00,293.37,87.89,9342,TRUE,210,0,,,,
"02/07/2011 17",17.00,494.24,88.51,9369,FALSE,180,14827.2,,,,
"02/07/2011 18",18.00,940.31,89.75,9617,FALSE,150,28209.3,,,,
"02/07/2011 19",19.00,999.98,91.08,9800,FALSE,120,29999.4,,,,
"02/07/2011 20",20.00,994.34,92.39,9686,FALSE,90,29830.2,,,,
"02/07/2011 21",21.00,911.36,93.6,9519,FALSE,60,27340.8,,,,
"02/07/2011 22",22.00,654.63,94.45,9268,FALSE,30,19638.9,,,,
"02/07/2011 23",23.00,56.54,94.48,8958,FALSE,0,0,,,,
"02/07/2011 24",24.00,113.44,94.58,8707,TRUE,27.75,-3403.2,,,,
"02/08/2011 01",1.00,43.83,94.6,8510,TRUE,55.5,-1314.9,,,,
"02/08/2011 02",2.00,38.99,94.62,8390,TRUE,83.25,-1169.7,,,,
"02/08/2011 03",3.00,38.99,94.64,8395,TRUE,111,-1169.7,,,,
"02/08/2011 04",4.00,37.86,94.65,8409,TRUE,138.75,-1135.8,,,,
"02/08/2011 05",5.00,36.51,94.67,8457,TRUE,166.5,-1095.3,,,,
"02/08/2011 06",6.00,66.68,94.72,8644,TRUE,194.25,-2000.4,,,,
"02/08/2011 07",7.00,869.5,95.86,8934,TRUE,210,-26085,,,,
"02/08/2011 08",8.00,832.43,96.96,9356,TRUE,210,0,,,,
"02/08/2011 09",9.00,825,98.04,9352,TRUE,210,0,,,,
"02/08/2011 10",10.00,825,99.14,9367,TRUE,210,0,,,,
"02/08/2011 11",11.00,176.6,99.33,9348,TRUE,210,0,,,,
"02/08/2011 12",12.00,176.6,99.52,9335,TRUE,210,0,,,,
"02/08/2011 13",13.00,62.82,99.52,9306,TRUE,210,0,,,,
"02/08/2011 14",14.00,42,99.51,9333,TRUE,210,0,,,,
"02/08/2011 15",15.00,42,99.5,9303,TRUE,210,0,,,,
"02/08/2011 16",16.00,33.72,99.49,9318,TRUE,210,0,,,,
"02/08/2011 17",17.00,41.54,99.49,9411,FALSE,180,1246.2,,,,
"02/08/2011 18",18.00,368.29,99.94,9629,FALSE,150,11048.7,,,,
"02/08/2011 19",19.00,490.93,100.56,9766,FALSE,120,14727.9,,,,
"02/08/2011 20",20.00,94.85,100.63,9692,FALSE,90,2845.5,,,,
"02/08/2011 21",21.00,49.86,100.64,9661,FALSE,60,1495.8,,,,
"02/08/2011 22",22.00,37.62,100.65,9477,FALSE,30,1128.6,,,,
"02/08/2011 23",23.00,26.95,100.64,9105,FALSE,0,0,,,,
"02/08/2011 24",24.00,23.84,100.62,8752,TRUE,27.75,-715.2,,,,
"02/09/2011 01",1.00,14.33,100.61,8501,TRUE,55.5,-429.9,,,,
"02/09/2011 02",2.00,11.41,100.59,8390,TRUE,83.25,-342.3,,,,
"02/09/2011 03",3.00,10.96,100.57,8326,TRUE,111,-328.8,,,,
"02/09/2011 04",4.00,18.76,100.56,8333,TRUE,138.75,-562.8,,,,
"02/09/2011 05",5.00,21.33,100.55,8356,TRUE,166.5,-639.9,,,,
"02/09/2011 06",6.00,17.5,100.54,8552,TRUE,194.25,-525,,,,
"02/09/2011 07",7.00,21.31,100.53,9007,TRUE,210,-639.3,,,,
"02/09/2011 08",8.00,30.09,100.53,9537,TRUE,210,0,,,,
"02/09/2011 09",9.00,35.41,100.53,9531,TRUE,210,0,,,,
"02/09/2011 10",10.00,31.83,100.54,9458,TRUE,210,0,,,,
"02/09/2011 11",11.00,26.21,100.51,9412,TRUE,210,0,,,,
"02/09/2011 12",12.00,25.77,100.49,9377,TRUE,210,0,,,,
"02/09/2011 13",13.00,26.59,100.47,9269,TRUE,210,0,,,,
"02/09/2011 14",14.00,25.77,100.44,9273,TRUE,210,0,,,,
"02/09/2011 15",15.00,25.76,100.42,9264,TRUE,210,0,,,,
"02/09/2011 16",16.00,25.64,100.11,9268,TRUE,210,0,,,,
"02/09/2011 17",17.00,24.22,99.47,9328,FALSE,180,726.6,,,,
"02/09/2011 18",18.00,31.16,98.44,9561,FALSE,150,934.8,,,,
"02/09/2011 19",19.00,35.76,98.24,9732,FALSE,120,1072.8,,,,
"02/09/2011 20",20.00,30.87,98.05,9639,FALSE,90,926.1,,,,
"02/09/2011 21",21.00,26.6,98.02,9479,FALSE,60,798,,,,
"02/09/2011 22",22.00,26.76,98,9218,FALSE,30,802.8,,,,
"02/09/2011 23",23.00,25.28,97.96,8858,FALSE,0,0,,,,
"02/09/2011 24",24.00,22.02,97.79,8486,TRUE,27.75,-660.6,,,,
